loc_id;patinete_id;dt_registro;bairro;latitude;longitude;bateria_pct;em_uso
LOC-000758;PAT-0047;2024-11-07 11:00:00;Anita Garibaldi;-26.314758939297246;-48.834977656342474;68;True
LOC-000759;PAT-0024;2024-10-21 14:00:00;América;-26.29564171452312;-48.84502585337006;20;True
LOC-000760;PAT-0067;2024-05-03 01:00:00;Saguaçu;-26.285129984648627;-48.85465597256767;55;True
LOC-000761;PAT-0049;2024-10-27 23:00:00;América;-26.298686231480414;-48.84809558352181;60;False
LOC-000762;PAT-0015;2024-02-22 05:00:00;Glória;-26.31725811185765;-48.827118244825066;34;False
LOC-000763;PAT-0028;2024-02-02 16:00:00;Bucarein;-26.297629469602917;-48.839294719730205;27;True
LOC-000764;PAT-0021;2024-06-09 04:00:00;Saguaçu;-26.278621777147183;-48.84092264808104;70;False
LOC-000765;PAT-0032;2024-08-29 06:00:00;Centro;-26.309769717050745;-48.84103059953589;85;True
LOC-000766;PAT-0077;2024-05-31 02:00:00;Jardim Iririú;-26.263134252063022;-48.867328436380106;88;True
LOC-000767;PAT-0033;2024-02-14 09:00:00;Centro;-26.299728623768534;-48.84666267438873;21;True
LOC-000768;PAT-0043;2024-07-24 02:00:00;Iririú;-26.28096510097253;-48.856632751100776;40;True
LOC-000769;PAT-0053;2024-04-10 07:00:00;Glória;-26.321623052413695;-48.83303764446254;57;True
LOC-000770;PAT-0037;2024-02-12 10:00:00;Jardim Iririú;-26.27327755774169;-48.86077861239753;36;False
LOC-000771;PAT-0043;2024-11-24 11:00:00;Bucarein;-26.301924471992677;-48.84385289304118;7;False
LOC-000772;PAT-0017;2024-07-04 06:00:00;Itaum;-26.33378806120271;-48.82108265760194;60;False
LOC-000773;PAT-0028;2024-01-28 02:00:00;Centro;-26.30350021769559;-48.838531810150265;20;True
LOC-000774;PAT-0039;2024-06-13 07:00:00;América;-26.292417425091834;-48.857581872404005;100;False
LOC-000775;PAT-0024;2024-01-20 06:00:00;Iririú;-26.2678362751359;-48.84824430608258;57;True
LOC-000776;PAT-0065;2024-01-31 09:00:00;Jardim Iririú;-26.27397807772885;-48.860316212584465;22;False
LOC-000777;PAT-0052;2024-05-31 00:00:00;Saguaçu;-26.277420925842396;-48.846020124072005;14;True
LOC-000778;PAT-0039;2024-08-18 14:00:00;América;-26.295309781756572;-48.845717072534114;90;False
LOC-000779;PAT-0039;2024-09-29 02:00:00;América;-26.286634017017892;-48.85323259153361;90;False
LOC-000780;PAT-0079;2024-12-09 22:00:00;Iririú;-26.277576481181235;-48.85611324947059;73;True
LOC-000781;PAT-0057;2024-02-21 01:00:00;Centro;-26.310110697673323;-48.84764770431554;89;True
LOC-000782;PAT-0055;2024-11-11 23:00:00;América;-26.28527377303606;-48.85300430363943;51;False
LOC-000783;PAT-0001;2024-07-27 11:00:00;Centro;-26.30745822561222;-48.83939153085365;96;True
LOC-000784;PAT-0023;2024-11-10 17:00:00;América;-26.28845831353237;-48.84573712174091;60;True
LOC-000785;PAT-0034;2024-06-04 21:00:00;Itaum;-26.328936901038613;-48.82625600016219;35;True
LOC-000786;PAT-0075;2024-06-09 10:00:00;Anita Garibaldi;-26.312451899049748;-48.84127002636037;45;True
LOC-000787;PAT-0066;2024-08-21 13:00:00;Itaum;-26.33006688843762;-48.82115408776235;21;True
LOC-000788;PAT-0056;2024-12-28 13:00:00;Centro;-26.300684193374526;-48.85262148197228;6;True
LOC-000789;PAT-0055;2024-05-01 23:00:00;Centro;-26.310995633374027;-48.84429451047566;5;False
LOC-000790;PAT-0025;2024-06-05 10:00:00;Paranaguamirim;-26.33730910940867;-48.82070093428381;63;False
LOC-000791;PAT-0035;2024-06-04 03:00:00;Centro;-26.298067006377625;-48.845842027776534;60;True
LOC-000792;PAT-0023;2024-10-12 23:00:00;Anita Garibaldi;-26.319075388847683;-48.84288448084794;14;False
LOC-000793;PAT-0007;2024-04-04 19:00:00;Itaum;-26.33574954657226;-48.8229344584254;45;False
LOC-000794;PAT-0075;2024-10-29 03:00:00;Iririú;-26.271533889012765;-48.85216494842123;10;False
LOC-000795;PAT-0046;2024-03-13 13:00:00;Paranaguamirim;-26.341003493628087;-48.81525537695635;42;True
LOC-000796;PAT-0032;2024-11-10 19:00:00;Saguaçu;-26.28654322206698;-48.840347688224014;24;True
LOC-000797;PAT-0056;2024-05-16 10:00:00;Bucarein;-26.303808533847292;-48.83601433926294;12;False
LOC-000798;PAT-0059;2024-03-19 01:00:00;Glória;-26.319891679348515;-48.832254867535305;45;True
LOC-000799;PAT-0061;2024-08-01 09:00:00;Jardim Iririú;-26.27397527502086;-48.86727221533644;82;True
LOC-000800;PAT-0032;2024-12-16 02:00:00;Iririú;-26.27537407269903;-48.849469979198155;76;True
LOC-000801;PAT-0036;2024-11-12 23:00:00;Saguaçu;-26.280782155216613;-48.84142025103496;89;True
LOC-000802;PAT-0074;2024-02-22 00:00:00;Jardim Iririú;-26.271867770273808;-48.8548699617053;54;True
LOC-000803;PAT-0071;2024-08-02 03:00:00;Paranaguamirim;-26.340307421309124;-48.82095280094528;69;True
LOC-000804;PAT-0047;2024-12-21 23:00:00;Bucarein;-26.29012774448965;-48.8340333578494;50;True
LOC-000805;PAT-0023;2024-07-14 20:00:00;Bucarein;-26.295013593226333;-48.84586265245515;90;False
LOC-000806;PAT-0080;2024-07-13 22:00:00;Iririú;-26.269538291659117;-48.851412721395064;88;True
LOC-000807;PAT-0061;2024-11-11 02:00:00;Glória;-26.321362438295033;-48.823471441978626;58;True
LOC-000808;PAT-0030;2024-01-09 01:00:00;Paranaguamirim;-26.335714225229985;-48.81922900617071;81;True
LOC-000809;PAT-0046;2024-12-25 23:00:00;Paranaguamirim;-26.34735185323294;-48.808467863125166;62;False
LOC-000810;PAT-0052;2024-09-26 20:00:00;Bucarein;-26.30403342107932;-48.845048294732884;63;True
LOC-000811;PAT-0012;2024-03-08 05:00:00;Iririú;-26.27975087051328;-48.84737738844185;14;True
LOC-000812;PAT-0043;2024-12-06 08:00:00;Jardim Iririú;-26.269568769206156;-48.86349983967391;44;False
LOC-000813;PAT-0023;2024-03-09 23:00:00;América;-26.28546808194679;-48.84374502680387;29;True
LOC-000814;PAT-0050;2024-03-04 12:00:00;Saguaçu;-26.287459743187394;-48.85514328558572;92;True
LOC-000815;PAT-0052;2024-10-01 04:00:00;Anita Garibaldi;-26.309526060903753;-48.83165164781328;32;True
LOC-000816;PAT-0048;2024-08-01 16:00:00;América;-26.287650971283146;-48.85048622185861;93;False
LOC-000817;PAT-0043;2024-03-05 04:00:00;Glória;-26.318621082334587;-48.83035396676603;59;True
LOC-000818;PAT-0073;2024-12-17 02:00:00;Saguaçu;-26.287284128509278;-48.85242409097191;8;True
LOC-000819;PAT-0009;2024-11-20 15:00:00;Itaum;-26.32876714653258;-48.81671046736358;69;True
LOC-000820;PAT-0035;2024-07-01 20:00:00;Jardim Iririú;-26.270523750515366;-48.864947048136855;10;True
LOC-000821;PAT-0063;2024-07-24 05:00:00;Saguaçu;-26.291658020183167;-48.847154531264245;100;True
LOC-000822;PAT-0050;2024-11-28 12:00:00;América;-26.283115136349025;-48.854948074191356;80;False
LOC-000823;PAT-0021;2024-11-12 18:00:00;Glória;-26.32596508074188;-48.822710057923494;9;False
LOC-000824;PAT-0048;2024-07-14 04:00:00;Itaum;-26.33684242585862;-48.82754190089863;18;False
LOC-000825;PAT-0032;2024-01-16 16:00:00;Bucarein;-26.291943508012682;-48.846804347518216;10;True
LOC-000826;PAT-0066;2024-04-09 20:00:00;Paranaguamirim;-26.343170645425715;-48.819123030297796;15;False
LOC-000827;PAT-0008;2024-05-18 15:00:00;Itaum;-26.327595248414823;-48.82137491478772;41;True
LOC-000828;PAT-0080;2024-10-20 22:00:00;Itaum;-26.332735908325404;-48.82427631613008;58;False
LOC-000829;PAT-0054;2024-02-14 23:00:00;Glória;-26.32173673166729;-48.8301384145557;98;False
LOC-000830;PAT-0054;2024-01-02 00:00:00;Bucarein;-26.301806192447728;-48.83604055162786;17;False
LOC-000831;PAT-0039;2024-06-25 18:00:00;Anita Garibaldi;-26.314511295907312;-48.83160698525745;11;False
LOC-000832;PAT-0014;2024-04-27 04:00:00;Centro;-26.305828793590617;-48.84492060831144;98;False
LOC-000833;PAT-0035;2024-12-04 20:00:00;Bucarein;-26.29447334289452;-48.84857594915228;32;True
LOC-000834;PAT-0061;2024-11-20 20:00:00;América;-26.290815420892244;-48.84789612626577;81;True
LOC-000835;PAT-0048;2024-06-29 15:00:00;Jardim Iririú;-26.260902956525488;-48.86533737145103;24;True
LOC-000836;PAT-0029;2024-03-07 04:00:00;Anita Garibaldi;-26.31932991369858;-48.830418121824614;67;False
LOC-000837;PAT-0032;2024-10-09 20:00:00;Itaum;-26.329950906837887;-48.82399909186384;70;True
LOC-000838;PAT-0052;2024-08-21 01:00:00;Itaum;-26.32865240337869;-48.821327220346866;72;True
LOC-000839;PAT-0075;2024-12-26 06:00:00;Iririú;-26.26827684822281;-48.85739247676291;69;True
LOC-000840;PAT-0048;2024-03-21 04:00:00;Anita Garibaldi;-26.31921346362206;-48.8292589773652;76;True
LOC-000841;PAT-0021;2024-01-16 01:00:00;Paranaguamirim;-26.338824006641037;-48.820975288660584;17;True
LOC-000842;PAT-0037;2024-11-26 21:00:00;Anita Garibaldi;-26.306341921143552;-48.83394968188185;73;True
LOC-000843;PAT-0057;2024-08-25 08:00:00;Glória;-26.324129156350093;-48.83572701424891;81;False
LOC-000844;PAT-0035;2024-10-13 10:00:00;Itaum;-26.323979322423614;-48.816723266621885;31;True
LOC-000845;PAT-0051;2024-11-11 15:00:00;Paranaguamirim;-26.347695305451612;-48.80851874995528;9;False
LOC-000846;PAT-0056;2024-03-06 08:00:00;Iririú;-26.27128072593386;-48.85604627753812;40;False
LOC-000847;PAT-0041;2024-04-07 17:00:00;Glória;-26.313070188461303;-48.83019052383576;55;False
LOC-000848;PAT-0030;2024-08-25 03:00:00;Saguaçu;-26.282484837413758;-48.84116123461627;89;False
LOC-000849;PAT-0044;2024-03-15 19:00:00;Anita Garibaldi;-26.312975532096313;-48.83466413778161;19;False
LOC-000850;PAT-0027;2024-06-28 02:00:00;Jardim Iririú;-26.27528190373644;-48.860198424991204;54;False
LOC-000851;PAT-0072;2024-05-31 10:00:00;Anita Garibaldi;-26.30527817898684;-48.83374673435673;36;True
LOC-000852;PAT-0075;2024-04-05 22:00:00;Glória;-26.320475260436936;-48.82697232421819;76;False
LOC-000853;PAT-0053;2024-01-23 10:00:00;Centro;-26.311936052090626;-48.85248986599861;71;False
LOC-000854;PAT-0017;2024-12-12 16:00:00;Centro;-26.301362862858742;-48.84106223155614;19;False
LOC-000855;PAT-0074;2024-11-24 00:00:00;Centro;-26.30469060394278;-48.84723191956075;57;True
LOC-000856;PAT-0071;2024-12-27 04:00:00;Anita Garibaldi;-26.31801047492092;-48.84184242384164;70;False
LOC-000857;PAT-0044;2024-11-19 16:00:00;Centro;-26.30897165105104;-48.841621077292835;65;True
LOC-000858;PAT-0032;2024-07-23 00:00:00;Paranaguamirim;-26.346968149112705;-48.81696880045302;95;False
LOC-000859;PAT-0020;2024-07-13 01:00:00;Itaum;-26.32881130336466;-48.82639412007848;73;False
LOC-000860;PAT-0038;2024-05-27 17:00:00;Centro;-26.302447528331967;-48.844059535367315;98;False
LOC-000861;PAT-0026;2024-01-15 05:00:00;América;-26.290908123226313;-48.84491789834506;50;True
LOC-000862;PAT-0050;2024-04-03 08:00:00;Glória;-26.31492636587196;-48.823795943849376;16;False
LOC-000863;PAT-0064;2024-01-07 13:00:00;Itaum;-26.32422385885907;-48.81267738440306;72;False
LOC-000864;PAT-0076;2024-07-02 09:00:00;Centro;-26.30255000965307;-48.840316712643734;92;True
LOC-000865;PAT-0020;2024-09-01 08:00:00;Iririú;-26.28279589632468;-48.86296574529047;50;False
LOC-000866;PAT-0039;2024-08-18 12:00:00;América;-26.287876325508037;-48.85291614133738;58;False
LOC-000867;PAT-0014;2024-12-20 19:00:00;Saguaçu;-26.286312012529276;-48.84290331872151;81;True
LOC-000868;PAT-0044;2024-06-23 01:00:00;Centro;-26.303351080268378;-48.84833995190403;10;False
LOC-000869;PAT-0061;2024-10-23 00:00:00;Paranaguamirim;-26.3376147103677;-48.81337522389792;49;False
LOC-000870;PAT-0011;2024-05-11 02:00:00;Iririú;-26.277396214170764;-48.853298928842;85;False
LOC-000871;PAT-0021;2024-11-20 16:00:00;Glória;-26.313326423917253;-48.83215959513538;9;False
LOC-000872;PAT-0059;2024-10-26 16:00:00;Bucarein;-26.303856402132002;-48.835528417163495;89;False
LOC-000873;PAT-0054;2024-06-18 13:00:00;Anita Garibaldi;-26.309255811083503;-48.83494834647382;80;False
LOC-000874;PAT-0026;2024-07-19 22:00:00;Jardim Iririú;-26.275930246720694;-48.860563452705;53;True
LOC-000875;PAT-0071;2024-05-12 06:00:00;América;-26.28420558231352;-48.84303978006941;47;False
LOC-000876;PAT-0029;2024-01-19 03:00:00;Itaum;-26.33619993386819;-48.820103994174836;56;True
LOC-000877;PAT-0042;2024-07-18 10:00:00;Bucarein;-26.304481852317636;-48.84714562796914;76;False
LOC-000878;PAT-0035;2024-11-17 11:00:00;Centro;-26.307071877871167;-48.84599088923419;73;False
LOC-000879;PAT-0028;2024-08-08 04:00:00;Bucarein;-26.30002293942337;-48.83697573223168;25;False
LOC-000880;PAT-0037;2024-04-22 16:00:00;Bucarein;-26.30257119884283;-48.83757023476963;53;False
LOC-000881;PAT-0053;2024-10-13 15:00:00;Iririú;-26.273638053425163;-48.85038269175826;66;False
LOC-000882;PAT-0071;2024-09-28 16:00:00;Itaum;-26.330913374431326;-48.81667161945603;27;False
LOC-000883;PAT-0043;2024-09-18 14:00:00;Bucarein;-26.305453190575342;-48.84593251473493;72;True
LOC-000884;PAT-0065;2024-07-14 11:00:00;Itaum;-26.332885567003913;-48.81420665462656;9;False
LOC-000885;PAT-0055;2024-08-05 22:00:00;Saguaçu;-26.28003307338283;-48.84170490455398;6;True
LOC-000886;PAT-0032;2024-11-10 19:00:00;Bucarein;-26.294964775442207;-48.8468935568541;66;True
LOC-000887;PAT-0074;2024-05-01 02:00:00;Centro;-26.300802066342722;-48.85211270981518;24;False
LOC-000888;PAT-0004;2024-04-15 12:00:00;América;-26.287830129214665;-48.84339032050257;96;True
LOC-000889;PAT-0053;2024-12-03 01:00:00;Centro;-26.30742443165787;-48.840306816581595;67;False
LOC-000890;PAT-0013;2024-08-01 20:00:00;Centro;-26.310805377246773;-48.83990822164464;25;True
LOC-000891;PAT-0051;2024-03-06 04:00:00;Centro;-26.30804052505547;-48.84001797784601;5;False
LOC-000892;PAT-0069;2024-10-29 00:00:00;Saguaçu;-26.279691435197037;-48.84733301081546;97;True
LOC-000893;PAT-0019;2024-02-15 03:00:00;Centro;-26.296712467235473;-48.84385757221335;86;True
LOC-000894;PAT-0038;2024-04-09 17:00:00;Paranaguamirim;-26.340098447764134;-48.81427419436586;75;True
LOC-000895;PAT-0073;2024-07-14 00:00:00;Saguaçu;-26.29284479432123;-48.85518069841295;19;False
LOC-000896;PAT-0061;2024-05-23 15:00:00;Saguaçu;-26.29075928300585;-48.84407195063435;91;True
LOC-000897;PAT-0076;2024-10-28 08:00:00;Bucarein;-26.30084671079494;-48.84191468746663;90;False
LOC-000898;PAT-0031;2024-12-06 14:00:00;América;-26.289742634422513;-48.84863665480336;42;False
LOC-000899;PAT-0079;2024-02-10 18:00:00;Paranaguamirim;-26.346798501667116;-48.81495776312039;62;True
LOC-000900;PAT-0078;2024-11-11 00:00:00;Jardim Iririú;-26.260906283220642;-48.86013101884284;24;False
LOC-000901;PAT-0070;2024-04-19 16:00:00;Paranaguamirim;-26.34215866122745;-48.82025137424835;85;True
LOC-000902;PAT-0010;2024-01-09 06:00:00;América;-26.284398652513204;-48.85454058055774;29;True
LOC-000903;PAT-0054;2024-06-17 03:00:00;Centro;-26.299911651155888;-48.8516583569289;63;False
LOC-000904;PAT-0013;2024-05-11 16:00:00;Glória;-26.31591300363975;-48.83486933926999;31;True
LOC-000905;PAT-0046;2024-10-27 10:00:00;Paranaguamirim;-26.338292486723486;-48.80743236191327;50;False
LOC-000906;PAT-0029;2024-05-05 17:00:00;Centro;-26.302371458927173;-48.85175018486765;58;True
LOC-000907;PAT-0065;2024-03-27 22:00:00;Anita Garibaldi;-26.30979194823654;-48.838691673211116;41;False
LOC-000908;PAT-0011;2024-10-18 09:00:00;Paranaguamirim;-26.33794045780759;-48.81355056547618;7;True
LOC-000909;PAT-0013;2024-06-06 02:00:00;Bucarein;-26.297140348297624;-48.84023714278021;64;False
LOC-000910;PAT-0051;2024-10-28 22:00:00;Iririú;-26.267217375704274;-48.860536413924095;71;False
LOC-000911;PAT-0066;2024-03-03 08:00:00;Glória;-26.31628335092119;-48.82530052118744;33;False
LOC-000912;PAT-0026;2024-08-23 18:00:00;América;-26.28656885778572;-48.84643675411339;98;True
LOC-000913;PAT-0060;2024-01-25 11:00:00;Iririú;-26.26904059495866;-48.859202916732734;97;True
LOC-000914;PAT-0012;2024-04-29 09:00:00;Paranaguamirim;-26.344549763796387;-48.81838133915719;96;True
LOC-000915;PAT-0004;2024-08-13 04:00:00;Saguaçu;-26.29165913345448;-48.84099219415265;8;False
LOC-000916;PAT-0032;2024-10-14 07:00:00;Anita Garibaldi;-26.312273689014425;-48.82978925686433;73;False
LOC-000917;PAT-0003;2024-10-28 11:00:00;Saguaçu;-26.284774708870092;-48.844835247470996;33;False
LOC-000918;PAT-0064;2024-02-17 23:00:00;Centro;-26.2991330915208;-48.85288426845583;11;False
LOC-000919;PAT-0027;2024-07-28 15:00:00;Saguaçu;-26.285899462731482;-48.84930777470556;56;False
LOC-000920;PAT-0061;2024-04-20 20:00:00;Bucarein;-26.29686635159129;-48.84105117004677;82;True
LOC-000921;PAT-0017;2024-01-29 18:00:00;Centro;-26.303966864983785;-48.85120141939226;61;True
LOC-000922;PAT-0049;2024-06-18 23:00:00;Glória;-26.327388755459882;-48.83082837468627;71;False
LOC-000923;PAT-0008;2024-04-23 04:00:00;Bucarein;-26.29615656165445;-48.84038358596018;81;True
LOC-000924;PAT-0061;2024-12-02 23:00:00;Jardim Iririú;-26.262751307427614;-48.862761973118154;79;True
LOC-000925;PAT-0022;2024-07-20 15:00:00;Itaum;-26.335479991230784;-48.81550488289679;85;True
LOC-000926;PAT-0001;2024-01-05 17:00:00;Itaum;-26.328490692257173;-48.81455280669378;77;False
LOC-000927;PAT-0013;2024-05-10 16:00:00;América;-26.289502231288857;-48.85382224848905;52;True
LOC-000928;PAT-0036;2024-09-21 12:00:00;Bucarein;-26.303373040575096;-48.83658148552812;18;False
LOC-000929;PAT-0069;2024-11-16 16:00:00;Itaum;-26.336024582820308;-48.826342774942354;87;True
LOC-000930;PAT-0079;2024-07-30 10:00:00;Itaum;-26.322319168912376;-48.814596334422035;37;False
LOC-000931;PAT-0055;2024-07-13 22:00:00;Anita Garibaldi;-26.313700493285552;-48.84055599309332;49;False
LOC-000932;PAT-0062;2024-12-04 04:00:00;Paranaguamirim;-26.344361252340423;-48.821673165559844;41;True
LOC-000933;PAT-0071;2024-10-30 05:00:00;Centro;-26.30965880728873;-48.84393159352895;82;False
LOC-000934;PAT-0003;2024-07-07 21:00:00;Paranaguamirim;-26.33731837258267;-48.815449002147915;75;True
LOC-000935;PAT-0072;2024-12-05 17:00:00;América;-26.289248875242762;-48.84447375039339;31;True
LOC-000936;PAT-0018;2024-12-05 05:00:00;Anita Garibaldi;-26.309703166032204;-48.83718897286255;57;True
LOC-000937;PAT-0050;2024-03-22 16:00:00;Anita Garibaldi;-26.318591903559817;-48.838405563784995;64;False
LOC-000938;PAT-0036;2024-03-25 22:00:00;Itaum;-26.323703446664023;-48.81998824150169;15;True
LOC-000939;PAT-0074;2024-10-01 00:00:00;Paranaguamirim;-26.341771737651055;-48.8157048610277;38;False
LOC-000940;PAT-0027;2024-02-26 16:00:00;América;-26.293986089497114;-48.853489151260526;54;True
LOC-000941;PAT-0016;2024-04-21 04:00:00;Iririú;-26.275602216844035;-48.851900139220824;66;True
LOC-000942;PAT-0017;2024-05-05 11:00:00;Saguaçu;-26.286758942948037;-48.84384701065738;38;False
LOC-000943;PAT-0016;2024-04-17 01:00:00;Glória;-26.314182767949774;-48.824352256495516;77;True
LOC-000944;PAT-0037;2024-08-11 16:00:00;Jardim Iririú;-26.261131824396834;-48.85243429432463;9;False
LOC-000945;PAT-0051;2024-09-20 10:00:00;Glória;-26.323144748536805;-48.83373350092588;60;False
LOC-000946;PAT-0026;2024-08-06 17:00:00;Jardim Iririú;-26.262177027080643;-48.85654250428016;53;True
LOC-000947;PAT-0076;2024-06-01 21:00:00;Centro;-26.299895629927473;-48.84789186823207;72;False
LOC-000948;PAT-0039;2024-08-04 15:00:00;Iririú;-26.268107077242483;-48.852166688448776;70;True
LOC-000949;PAT-0057;2024-07-28 20:00:00;Bucarein;-26.302067995005025;-48.842384292954414;97;True
LOC-000950;PAT-0051;2024-09-10 16:00:00;América;-26.289768653598063;-48.84309963035571;58;False
LOC-000951;PAT-0024;2024-01-10 19:00:00;América;-26.294607286644155;-48.847337565827345;62;False
LOC-000952;PAT-0042;2024-07-23 08:00:00;Centro;-26.299214488152252;-48.838960139193055;52;True
LOC-000953;PAT-0036;2024-06-14 17:00:00;Iririú;-26.28291481295086;-48.8496404872083;13;True
LOC-000954;PAT-0019;2024-04-22 15:00:00;Paranaguamirim;-26.338962893393816;-48.808553583821386;76;False
LOC-000955;PAT-0075;2024-05-17 23:00:00;Bucarein;-26.300572745099647;-48.836969292844564;48;False
LOC-000956;PAT-0022;2024-05-23 18:00:00;Bucarein;-26.300837060686753;-48.84265345391398;67;True
LOC-000957;PAT-0050;2024-06-15 18:00:00;Centro;-26.30208149881816;-48.85017138474645;17;False
LOC-000958;PAT-0038;2024-08-31 10:00:00;Saguaçu;-26.279376248810976;-48.85007487719279;15;True
LOC-000959;PAT-0045;2024-03-16 02:00:00;Itaum;-26.328252873737704;-48.82767622027776;59;True
LOC-000960;PAT-0052;2024-04-28 11:00:00;Jardim Iririú;-26.262349232341652;-48.85961610932056;43;False
LOC-000961;PAT-0027;2024-11-21 06:00:00;Bucarein;-26.301766446209903;-48.84191907519567;50;False
LOC-000962;PAT-0025;2024-02-11 15:00:00;Saguaçu;-26.28468797032376;-48.84759599256271;60;False
LOC-000963;PAT-0077;2024-06-14 11:00:00;Jardim Iririú;-26.268791415374928;-48.85241550040045;10;False
LOC-000964;PAT-0014;2024-12-16 22:00:00;Saguaçu;-26.29281368160795;-48.84141673594472;49;False
LOC-000965;PAT-0059;2024-06-17 19:00:00;Paranaguamirim;-26.339091005709747;-48.82041259554671;90;True
LOC-000966;PAT-0018;2024-11-17 05:00:00;Glória;-26.31741561081366;-48.8320978796551;82;False
LOC-000967;PAT-0075;2024-09-14 22:00:00;Anita Garibaldi;-26.310529369529295;-48.83621670112859;51;False
LOC-000968;PAT-0076;2024-11-14 15:00:00;América;-26.287219521619466;-48.85323147331437;56;True
LOC-000969;PAT-0039;2024-05-20 17:00:00;Paranaguamirim;-26.33885856754475;-48.810224064582336;31;True
LOC-000970;PAT-0002;2024-12-28 14:00:00;Saguaçu;-26.291931995922386;-48.84761539728212;43;False
LOC-000971;PAT-0028;2024-05-21 02:00:00;América;-26.297136871614644;-48.849846402928456;36;True
LOC-000972;PAT-0051;2024-12-17 02:00:00;Glória;-26.318456406759296;-48.824351783056194;16;True
LOC-000973;PAT-0074;2024-12-27 20:00:00;Anita Garibaldi;-26.315600332928422;-48.83010514954535;69;True
LOC-000974;PAT-0034;2024-05-29 16:00:00;Itaum;-26.33672567793544;-48.82588461563488;11;True
LOC-000975;PAT-0065;2024-07-16 21:00:00;Saguaçu;-26.286126356104823;-48.84457736665466;85;True
LOC-000976;PAT-0011;2024-03-21 13:00:00;Bucarein;-26.29713083843066;-48.843033021937565;88;False
LOC-000977;PAT-0015;2024-08-15 10:00:00;Jardim Iririú;-26.270740064186406;-48.863285617551;61;True
LOC-000978;PAT-0024;2024-03-02 23:00:00;Itaum;-26.326473060764386;-48.82719969886556;31;True
LOC-000979;PAT-0053;2024-11-29 03:00:00;Iririú;-26.272699670270377;-48.85520400703447;80;False
LOC-000980;PAT-0050;2024-11-11 19:00:00;Centro;-26.307074906222535;-48.84851301310841;23;False
LOC-000981;PAT-0038;2024-09-09 13:00:00;América;-26.286922039537462;-48.85497579136518;7;True
LOC-000982;PAT-0073;2024-05-11 10:00:00;Itaum;-26.32762087931947;-48.81688525232645;97;True
LOC-000983;PAT-0059;2024-04-24 08:00:00;Jardim Iririú;-26.265800873940513;-48.85568823380295;9;True
LOC-000984;PAT-0012;2024-11-09 13:00:00;Itaum;-26.329145156787405;-48.82408336769553;22;False
LOC-000985;PAT-0080;2024-07-01 10:00:00;Jardim Iririú;-26.275817765310585;-48.86720884101313;49;True
LOC-000986;PAT-0053;2024-02-06 11:00:00;América;-26.28785588506437;-48.845419956790955;72;True
LOC-000987;PAT-0058;2024-11-24 13:00:00;Paranaguamirim;-26.341983331342252;-48.822840644140726;49;False
LOC-000988;PAT-0004;2024-06-08 03:00:00;Jardim Iririú;-26.260918244637462;-48.853006200097255;59;False
LOC-000989;PAT-0053;2024-11-09 12:00:00;Jardim Iririú;-26.262912243662765;-48.857958082016275;47;False
LOC-000990;PAT-0071;2024-08-13 16:00:00;Itaum;-26.328596888487496;-48.82285045383678;32;True
LOC-000991;PAT-0029;2024-11-02 13:00:00;Anita Garibaldi;-26.31596508829089;-48.83905635344677;35;True
LOC-000992;PAT-0028;2024-05-01 23:00:00;Paranaguamirim;-26.344740521707557;-48.82285590937177;65;True
LOC-000993;PAT-0043;2024-01-05 01:00:00;Paranaguamirim;-26.34255384259716;-48.81923245732782;95;True
LOC-000994;PAT-0029;2024-10-16 06:00:00;Bucarein;-26.29837491290272;-48.84779634717572;66;True
LOC-000995;PAT-0077;2024-06-28 23:00:00;Itaum;-26.333262951839377;-48.81820534046843;66;True
LOC-000996;PAT-0015;2024-09-15 05:00:00;Bucarein;-26.29776112807372;-48.8473352705825;35;True
LOC-000997;PAT-0005;2024-02-01 03:00:00;Itaum;-26.335354073191787;-48.81954192259941;7;False
LOC-000998;PAT-0014;2024-07-21 06:00:00;Paranaguamirim;-26.332356594994792;-48.81355813724249;91;False
LOC-000999;PAT-0050;2024-01-20 02:00:00;Paranaguamirim;-26.34627320712056;-48.81823133282645;30;False
LOC-001000;PAT-0014;2024-06-16 18:00:00;Iririú;-26.26808889376553;-48.862438960815695;17;False
LOC-001001;PAT-0022;2024-08-31 20:00:00;Centro;-26.297782751817557;-48.85360393791018;53;False
LOC-001002;PAT-0045;2024-11-23 04:00:00;América;-26.29059423229089;-48.858578442684895;68;False
LOC-001003;PAT-0074;2024-03-29 08:00:00;Itaum;-26.32640143565062;-48.81617400532581;93;True
LOC-001004;PAT-0004;2024-03-15 04:00:00;Anita Garibaldi;-26.31302322723244;-48.837911844722974;76;False
LOC-001005;PAT-0015;2024-09-25 08:00:00;Jardim Iririú;-26.265919446759323;-48.855259197024516;66;False
LOC-001006;PAT-0052;2024-10-04 23:00:00;Itaum;-26.33255078500126;-48.82109227481851;18;False
LOC-001007;PAT-0032;2024-04-20 09:00:00;Anita Garibaldi;-26.315181455683433;-48.83575203038672;80;False
LOC-001008;PAT-0073;2024-12-05 19:00:00;Saguaçu;-26.28374832342129;-48.847793878359845;25;False
LOC-001009;PAT-0078;2024-03-26 15:00:00;Anita Garibaldi;-26.312029925213057;-48.831591496697996;58;True
LOC-001010;PAT-0035;2024-07-14 13:00:00;Anita Garibaldi;-26.310727418093602;-48.838623954146726;18;False
